C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_086.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_086.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_086.jpg,-0.09022556,0,0,2.612008E-05
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_156.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_156.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_156.jpg,-0.09022556,0,0,1.922446E-05
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_229.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_229.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_229.jpg,-0.1052632,0,0,9.15464E-06
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_300.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_300.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_300.jpg,-0.1052632,0,0,2.719339E-06
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_372.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_372.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_372.jpg,-0.1052632,0,0,1.211381E-05
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_443.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_443.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_443.jpg,-0.1052632,0,0,2.404629E-05
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_513.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_513.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_513.jpg,-0.1052632,0,0,9.386687E-06
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_584.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_584.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_584.jpg,-0.1203007,0,0,1.118302E-05
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_657.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_657.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_657.jpg,-0.1203007,0,0,1.284579E-05
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_728.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_728.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_728.jpg,-0.1203007,0,0,1.361074E-05
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_800.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_800.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_800.jpg,-0.1203007,0,0,6.874162E-07
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_872.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_872.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_872.jpg,-0.1203007,0.4,0,0.1946285
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_10_941.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_10_941.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_10_941.jpg,-0.1203007,0.4,0,0.5852409
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_013.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_013.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_013.jpg,-0.1203007,0.4,0,0.8814732
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_085.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_085.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_085.jpg,-0.1203007,0.4,0,1.241328
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_156.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_156.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_156.jpg,-0.1203007,0.4,0,1.606221
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_227.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_227.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_227.jpg,-0.1203007,0.4,0,1.852854
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_297.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_297.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_297.jpg,-0.1203007,0.4,0,2.24142
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_369.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_369.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_369.jpg,-0.1203007,0.4,0,2.530161
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_442.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_442.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_442.jpg,-0.1203007,0.4,0,2.898471
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_514.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_514.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_514.jpg,-0.112782,0.4,0,3.178035
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_585.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_585.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_585.jpg,-0.1353384,0.4,0,3.541222
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_656.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_656.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_656.jpg,-0.1503759,0.4,0,3.899342
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_729.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_729.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_729.jpg,-0.1578947,0.4,0,4.167083
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_798.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_798.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_798.jpg,-0.1578947,0.4,0,4.520702
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_871.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_871.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_871.jpg,-0.1578947,0.4,0,4.784358
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_11_941.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_11_941.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_11_941.jpg,-0.1578947,0.4,0,5.133635
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_014.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_014.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_014.jpg,-0.1578947,0.4,0,5.393845
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_083.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_083.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_083.jpg,-0.1578947,0.4,0,5.738422
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_154.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_154.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_154.jpg,-0.1578947,0.4,0,5.995059
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_226.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_226.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_226.jpg,-0.1804511,0.4,0,6.334439
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_297.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_297.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_297.jpg,-0.1954887,0.4,0,6.669902
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_370.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_370.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_370.jpg,-0.1954887,0.4,0,6.920569
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_441.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_441.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_441.jpg,-0.1954887,0.4,0,7.252704
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_512.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_512.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_512.jpg,-0.1954887,0.4,0,7.500124
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_585.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_585.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_585.jpg,-0.1954887,0.4,0,7.827718
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_656.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_656.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_656.jpg,-0.1954887,0.4,0,8.152698
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_727.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_727.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_727.jpg,-0.2030075,0.4,0,8.394557
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_799.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_799.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_799.jpg,-0.2030075,0.4,0,8.714645
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_873.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_873.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_873.jpg,-0.2030075,0.4,0,8.953182
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_12_945.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_12_945.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_12_945.jpg,-0.2030075,0.4,0,9.269062
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_018.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_018.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_018.jpg,-0.2030075,0.4,0,9.582379
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_089.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_089.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_089.jpg,-0.2030075,0.4,0,9.815716
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_163.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_163.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_163.jpg,-0.2030075,0.4,0,10.12468
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_237.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_237.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_237.jpg,-0.2030075,0.4,0,10.43116
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_309.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_309.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_309.jpg,-0.2030075,0.4,0,10.65941
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_382.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_382.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_382.jpg,-0.2030075,0.4,0,10.9616
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_453.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_453.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_453.jpg,-0.2030075,0.4,0,11.18664
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_526.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_526.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_526.jpg,-0.2030075,0.4,0,11.65849
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_600.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_600.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_600.jpg,-0.2030075,0.4,0,11.43822
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_671.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_671.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_671.jpg,-0.2030075,0.4,0,11.96859
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_742.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_742.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_742.jpg,-0.2030075,0.4,0,12.30274
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_814.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_814.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_814.jpg,-0.2030075,0.4,0,12.47971
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_884.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_884.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_884.jpg,-0.2030075,0.4,0,12.60452
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_13_956.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_13_956.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_13_956.jpg,-0.2030075,0.4,0,12.9817
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_14_026.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_14_026.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_14_026.jpg,-0.2030075,0.4,0,13.26465
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_14_098.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_14_098.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_14_098.jpg,-0.2030075,0.4,0,13.70321
C:\Users\srisra\Desktop\Data\IMG\center_2018_12_29_19_56_14_169.jpg,C:\Users\srisra\Desktop\Data\IMG\left_2018_12_29_19_56_14_169.jpg,C:\Users\srisra\Desktop\Data\IMG\right_2018_12_29_19_56_14_169.jpg,-0.2030075,0.4,0,13.72161
